Group,Author,uTime,Normal Time,HH:MM:SS,Text,Permalink,Likes
zoommemes,Allison Ou,1592024315,2020-06-13 04:58:35 PDT-0700,04:58:35,something something natural selection,,1600
zoommemes,Elektra Mirzakhanian,1592024311,2020-06-13 04:58:31 PDT-0700,04:58:31,,,9400
zoommemes,Samir Al-Alami,1592024310,2020-06-13 04:58:30 PDT-0700,04:58:30,When youre too scared to go to the store so you start making moonshine Edit some of yall can see the name under the blacked out bars so I guess I really didnt need to include them lol,,254
zoommemes,C Joseph Jean,1592024304,2020-06-13 04:58:24 PDT-0700,04:58:24,,,793
zoommemes,Jeff Liu,1592024300,2020-06-13 04:58:20 PDT-0700,04:58:20,Being totally subtle with your secret crush on Zoom.,,2000
zoommemes,Melissa Coulbeck,1592024297,2020-06-13 04:58:17 PDT-0700,04:58:17,all virtual<comma> and all soulsucking,,266
zoommemes,Sabrina Kaplan,1592024243,2020-06-13 04:57:23 PDT-0700,04:57:23,Ive completed the ultimate depressionquarantine activity and made a stopmotion video. Its pretty short. Please feel free to share it with anyone you think could use a laugh,,34
zoommemes,Hazel Shen,1592024239,2020-06-13 04:57:19 PDT-0700,04:57:19,Seniors be like,,188
zoommemes,Tommy Do,1592024238,2020-06-13 04:57:18 PDT-0700,04:57:18,I put hella makeup on for a 30 min meeting with my bald<comma> married<comma> middle aged academic advisor. How are yall doing,,4700
zoommemes,Sury Shoonteith,1592024232,2020-06-13 04:57:12 PDT-0700,04:57:12,When you cant take criticism anymore due to the quarantine,,1200
zoommemes,Teja Vepa,1592024229,2020-06-13 04:57:09 PDT-0700,04:57:09,,,4300
zoommemes,Mansi Sharma,1592024222,2020-06-13 04:57:02 PDT-0700,04:57:02,,,2600
zoommemes,Victoria Brazelton,1592024216,2020-06-13 04:56:56 PDT-0700,04:56:56,In 2020 we dont say i care about you instead we say haha loool Edit its 615. Im sitting sipping soup. My dad is trying to show my mom a video on WeChat. She said saw it already. Its official<comma> theyre getting a divorce. Shameless plug haha jk I dont need clout,,3700
zoommemes,,1592024208,2020-06-13 04:56:48 PDT-0700,04:56:48,Those pandemic showers tho,,13000
zoommemes,Cheezburger,1592014705,2020-06-13 02:18:25 PDT-0700,02:18:25,im improvising bangers come vibe and suggest topics help draw the background here httpsaggie.iomk1cw6ck tag ur artist friends and DONATE TO THE LOVELAND FOUNDATION THERAPY FUND<comma> which is helping sponsor therapy sessions for Black women and girls httpswww.flipcause.comsecurecausepdetailsNzU4MzM,,146
zoommemes,Sanjana Muthukrishnan,1592003432,2020-06-12 23:10:32 PDT-0700,23:10:32,Not a meme BUT<comma> Question This was on an exam,,1200
zoommemes,JJ Seah,1592003428,2020-06-12 23:10:28 PDT-0700,23:10:28,this looks so fun omg edit i dont even remember when i submitted this<comma> but rip to the fact the original post is from almost two months ago and quarantine is still a thing  anyway<comma> play games<comma> talk to your friends<comma> and have fun everybody.,https://www.facebook.com/groups/zoommemes/?sorting_setting=CHRONOLOGICAL#,895
zoommemes,Kiasu Memes For Singaporean Teens,1592003423,2020-06-12 23:10:23 PDT-0700,23:10:23,End of the semester mood professor teaching grad level course by reading off Wikipedia articles,,361
zoommemes,Kathrine Kitty Ayers,1592003419,2020-06-12 23:10:19 PDT-0700,23:10:19,to all those who dont check their school emailblackboard,,313
zoommemes,Muhammad Umar,1592003414,2020-06-12 23:10:14 PDT-0700,23:10:14,My brother made these videos and Im so proud of him spending his time doing something useful.,,148
zoommemes,Camila Lezcano,1592003412,2020-06-12 23:10:12 PDT-0700,23:10:12,Finishing my college career the Ben Wyatt way,,3200
zoommemes,Aqsa Noor,1592003406,2020-06-12 23:10:06 PDT-0700,23:10:06,,,1600
zoommemes,Comic Strips,1592003403,2020-06-12 23:10:03 PDT-0700,23:10:03,When its 8am and they want you to turn on your video ,,3900
zoommemes,Aqsa Noor,1592003392,2020-06-12 23:09:52 PDT-0700,23:09:52,,,3300
zoommemes,PakistaNow,1592003387,2020-06-12 23:09:47 PDT-0700,23:09:47,Oh When Will The Quarantine End to the tune of Oh Where Has My Little Dog Gone Oh when<comma> oh when Will the quarantine end... See More,https://www.facebook.com/groups/zoommemes/permalink/303777523978393/,24
zoommemes,Hrithik Bansal,1592003379,2020-06-12 23:09:39 PDT-0700,23:09:39,Who do you think that is there Crosspost with Twin Peaks LogPosting,,104
zoommemes,Sergiu Fanea,1592003374,2020-06-12 23:09:34 PDT-0700,23:09:34,Honestly though,,930
zoommemes,G Josh Matheny,1592003366,2020-06-12 23:09:26 PDT-0700,23:09:26,motivation who,,974
zoommemes,Isabelle's New Horizon Propaganda - Capitalist Scheme Tom Nookposting,1592003355,2020-06-12 23:09:15 PDT-0700,23:09:15,Guess None of Us Had 2020 Vision,,2300
zoommemes,Syed Haris,1592003351,2020-06-12 23:09:11 PDT-0700,23:09:11,Day  Of Quarantine Send help This post aged well bc I submitted it about a month ago<comma> and now Im even more confused as to what day of quarantine it is,,2000
zoommemes,Stiven,1591970985,2020-06-12 14:09:45 PDT-0700,14:09:45,,,2200
zoommemes,Ju Lia,1591970904,2020-06-12 14:08:24 PDT-0700,14:08:24,,,3900
zoommemes,Fabulous,1591970856,2020-06-12 14:07:36 PDT-0700,14:07:36,On top of everything thats been going on<comma> I cant believe were still in the middle of a global pandemic  please wash your hands,,801
zoommemes,Dhruv Nandakumar,1591970823,2020-06-12 14:07:03 PDT-0700,14:07:03,I just realized a 3hrs class was tolerable because of our small moments with friends in between hugging each other before class<comma> laughing because someone is asleep<comma> writing on each others notebooks<comma> whispering stories to each other that we couldnt wait for the end of class to tell<comma> saying sh<comma> sun louu to shift a distracted friends focus back on an important point<comma> short visits to café instead of the bathroom in 5minute breaks and sneaking in snacks. Now with online classes<comma> when were home and could have entire feasts while taking classes or talk in whatsapp chats meanwhile<comma> goofing just isnt the same and the class just isnt the same. It was these physical moments we never valued<comma> that actually helped us survive. I knew friends were the best part of college <comma> I never knew they were everything.,,19000
zoommemes,Gedalyah Chaim Reback,1591970802,2020-06-12 14:06:42 PDT-0700,14:06:42,,,12000
zoommemes,Sara Anne,1591970787,2020-06-12 14:06:27 PDT-0700,14:06:27,But how am I gonna play animal crossing,,5200
zoommemes,Símran Parékh,1591970713,2020-06-12 14:05:13 PDT-0700,14:05:13,it really do be like that tho,,961
zoommemes,Venus Triplitt-Bubbles,1591970704,2020-06-12 14:05:04 PDT-0700,14:05:04,,,7100
zoommemes,Jeff Liu,1591970682,2020-06-12 14:04:42 PDT-0700,14:04:42,,,4000
zoommemes,Jack Ross-Pilkington,1591970670,2020-06-12 14:04:30 PDT-0700,14:04:30,,,43
zoommemes,Savannah Raeann Wood,1591970655,2020-06-12 14:04:15 PDT-0700,14:04:15,Then you are stuck with that chunk that doesnt snap off ,,1300
zoommemes,Cindy Quach,1591926873,2020-06-12 01:54:33 PDT-0700,01:54:33,,,9700
zoommemes,Givary Muhammad,1591917991,2020-06-11 23:26:31 PDT-0700,23:26:31,I can hear Cardi B,,12000
zoommemes,Jaime Zendejas,1591917950,2020-06-11 23:25:50 PDT-0700,23:25:50,,,19000
zoommemes,Shre Phe,1591917928,2020-06-11 23:25:28 PDT-0700,23:25:28,,,541
zoommemes,Karthik Dusi,1591917917,2020-06-11 23:25:17 PDT-0700,23:25:17,Cup half full people,,1600
zoommemes,Kevin Wu,1591917913,2020-06-11 23:25:13 PDT-0700,23:25:13,,,10000
zoommemes,Juan Hernandez,1591917859,2020-06-11 23:24:19 PDT-0700,23:24:19,,,1600
zoommemes,Zoe Hetfield,1591917848,2020-06-11 23:24:08 PDT-0700,23:24:08,,,849
zoommemes,Kumar Aditya,1591917837,2020-06-11 23:23:57 PDT-0700,23:23:57,Quarantine be like,,3100
zoommemes,Venus Triplitt-Bubbles,1591917833,2020-06-11 23:23:53 PDT-0700,23:23:53,One of the positive things to come out of Zoom university is the realisation that I can hold my stuffed animals during my exams<comma> and no one can judge me for it. Another was that I could probably pull it off in irl uni too. Edit spam the comments with your adorable stuffed animals,,3400
zoommemes,Amanda Gordon,1591917825,2020-06-11 23:23:45 PDT-0700,23:23:45,,,4900
zoommemes,Sury Shoonteith,1591917733,2020-06-11 23:22:13 PDT-0700,23:22:13,,,936
zoommemes,C Joseph Jean,1591917726,2020-06-11 23:22:06 PDT-0700,23:22:06,,,2300
zoommemes,Mustafa Cheema,1591917693,2020-06-11 23:21:33 PDT-0700,23:21:33,Edit There is now a virtual gallery Check out  MuseumOfExes on Instagram  Hi<comma> Im drawing peoples exes to support BLM. If you donate to basically any charityfundraiser that aligns with the movement and send me the receipt and a photo of your ex<comma> I will make them look like this . Believe me<comma> Im a TERRIBLE artist. This has been great. DMs are open. Also<comma> drop any links below if you have one in mind for people to donate to This isnt just a trend<comma> and we cant let the dust settle.,,5400
zoommemes,Sam Silverstein,1591917657,2020-06-11 23:20:57 PDT-0700,23:20:57,All days feel the same. Ive lost count ,,3500
zoommemes,Ryan Soh,1591917610,2020-06-11 23:20:10 PDT-0700,23:20:10,Brain Exercises build your immunity against the virus Me Hmmm. Lets bake something.,,6500
zoommemes,Chris Brewster,1591917488,2020-06-11 23:18:08 PDT-0700,23:18:08,When you check your Spring 2020 grades,,338
zoommemes,Jeffrey Wang,1591917474,2020-06-11 23:17:54 PDT-0700,23:17:54,,,6800
zoommemes,Raksha Kannan,1591917456,2020-06-11 23:17:36 PDT-0700,23:17:36,oops,,1200
zoommemes,Kyle Barrett,1591917448,2020-06-11 23:17:28 PDT-0700,23:17:28,This vicious cycle ,,5200
zoommemes,Olivia Ferrari,1591917439,2020-06-11 23:17:19 PDT-0700,23:17:19,Learn Calculus in just 20 seconds. ,,450
zoommemes,Marcelino Hernandez,1591917431,2020-06-11 23:17:11 PDT-0700,23:17:11,Food babies during quarantine ,,1500
zoommemes,Kelmen Low,1591917424,2020-06-11 23:17:04 PDT-0700,23:17:04,Our buses will not be joining us for virtual commencement. However<comma> the light rail station remains open.,,76
zoommemes,Joseph Frith,1591917369,2020-06-11 23:16:09 PDT-0700,23:16:09,Anyone else want a degree from MEMES,,159
zoommemes,Venus Triplitt-Bubbles,1591917367,2020-06-11 23:16:07 PDT-0700,23:16:07,,,563
zoommemes,Janice Harper,1591917351,2020-06-11 23:15:51 PDT-0700,23:15:51,,,6100
zoommemes,Vishal Kumar,1591917343,2020-06-11 23:15:43 PDT-0700,23:15:43,,,2100
zoommemes,Jonathan S. Espinosa,1591917339,2020-06-11 23:15:39 PDT-0700,23:15:39,Prof be trippin after reading it,,14000
zoommemes,The Dissertation Coach,1591917315,2020-06-11 23:15:15 PDT-0700,23:15:15,Self aware quaranmeme,,743
zoommemes,Lyssa Snook,1591891418,2020-06-11 16:03:38 PDT-0700,16:03:38,Hey everyone A friend of mine from HarvardWestlake School has a friend that created an app for COVID19 resources. Feel free to share,,9
zoommemes,Casey Mursten,1591891414,2020-06-11 16:03:34 PDT-0700,16:03:34,Yo why this so catchy tho httpswww.youtube.comwatchvI2mbOnk9xcappdesktop,,2
zoommemes,Bakhtyar Siddiqui,1591839742,2020-06-11 01:42:22 PDT-0700,01:42:22,The Deep End is a comedy news show at Northwestern Check out our quarantine content below<comma> a spinoff show called The Shallow End satirically explaining the importance of mandatory passfail.,,35
zoommemes,Bakhtyar Siddiqui,1591839731,2020-06-11 01:42:11 PDT-0700,01:42:11,So we were having a normal zoom meeting until...,,59
zoommemes,Kaustubh Khamgaonkar,1591839713,2020-06-11 01:41:53 PDT-0700,01:41:53,,,68
zoommemes,Mental the mental,1591839710,2020-06-11 01:41:50 PDT-0700,01:41:50,Some people at the grocery store be like,,81
zoommemes,Maggie Ďurovčíková,1591839676,2020-06-11 01:41:16 PDT-0700,01:41:16,I just want to go outside twerk eat hot chip... See More,https://www.facebook.com/groups/zoommemes/permalink/302990367390442/,7600
zoommemes,Raksha Kannan,1591839659,2020-06-11 01:40:59 PDT-0700,01:40:59,At least I can go outside,,85
zoommemes,Raksha Kannan,1591839646,2020-06-11 01:40:46 PDT-0700,01:40:46,i didnt think id ever say this but i actually miss college,,1800
zoommemes,Pooja Balar,1591839636,2020-06-11 01:40:36 PDT-0700,01:40:36,,,1400
zoommemes,Tom Hart,1591839631,2020-06-11 01:40:31 PDT-0700,01:40:31,we didnt get to travel this year cause of ms rona so we decided to parody mr boombastic himself  ft zoom parties cause we cant see each other ,,12
zoommemes,Jesse Robertson,1591839155,2020-06-11 01:32:35 PDT-0700,01:32:35,blacklivesmatters.carrd.co,,1300
zoommemes,Kankshini Pabba,1591830030,2020-06-10 23:00:30 PDT-0700,23:00:30,Is it just my university that has a bunch of google forms circulating advertising for people to date since quarantine started. To be honest Im quite tired of them but v. single so continue to fill them out so I decided to answer honestly in the latest one when they asked me to describe myself enjoy,,1200
zoommemes,Corrina Green,1591830021,2020-06-10 23:00:21 PDT-0700,23:00:21,Relate much,,155
zoommemes,Kankshini Pabba,1591830015,2020-06-10 23:00:15 PDT-0700,23:00:15,,,2700
zoommemes,Shelby Shaw,1591830006,2020-06-10 23:00:06 PDT-0700,23:00:06,,,2400
zoommemes,Humour Train,1591829996,2020-06-10 22:59:56 PDT-0700,22:59:56,Edit wow I submitted this ages ago lmao. Thanks for publishing though,,160
zoommemes,Aaron Chen,1591829914,2020-06-10 22:58:34 PDT-0700,22:58:34,,,5300
zoommemes,Neeraj Vamshi,1591829908,2020-06-10 22:58:28 PDT-0700,22:58:28,,,396
zoommemes,Mehar Pathak,1591829895,2020-06-10 22:58:15 PDT-0700,22:58:15,,,35
zoommemes,Mother of Noots,1591829891,2020-06-10 22:58:11 PDT-0700,22:58:11,When you meet your new Zoom friend when this is all over<comma> and they are just as fantastic as you thought they were,,13
zoommemes,Mehar Pathak,1591829883,2020-06-10 22:58:03 PDT-0700,22:58:03,Add 6 weeks.,,469
zoommemes,Mother of Noots,1591829853,2020-06-10 22:57:33 PDT-0700,22:57:33,,,5600
zoommemes,Kankshini Pabba,1591829827,2020-06-10 22:57:07 PDT-0700,22:57:07,,,1300
zoommemes,QuarantinedMemez,1591829821,2020-06-10 22:57:01 PDT-0700,22:57:01,,,216
zoommemes,Ava Benn,1591829817,2020-06-10 22:56:57 PDT-0700,22:56:57,Ghostbusters<comma> anyone,,59
zoommemes,Onoriode Nodel Dugbo,1591829807,2020-06-10 22:56:47 PDT-0700,22:56:47,Yes<comma> this is the exact same course that had the teacher breaking down over the grading scheme and calling himself a bad teacher,,65
zoommemes,Melyssa Rose Lubay,1591829789,2020-06-10 22:56:29 PDT-0700,22:56:29,Expectation vs Reality,,626
zoommemes,Hanna Dobrynski,1591829770,2020-06-10 22:56:10 PDT-0700,22:56:10,quarantine coping EDIT i didnt know this would be as popular as it became. Others shared it on different facebook groups too  Since yall here i might as well ask yall to follow me on IG kungfoodkenny  like my Facebook page Kungfoodkenny ,,1100
zoommemes,Brandon M Hope,1591829726,2020-06-10 22:55:26 PDT-0700,22:55:26,,,1600
zoommemes,Nancy Kir,1591829721,2020-06-10 22:55:21 PDT-0700,22:55:21,Quarantine Day I dont even know anymore,,3200
zoommemes,Hanna Dobrynski,1591829717,2020-06-10 22:55:17 PDT-0700,22:55:17,this one goes out to everyone who went home for spring break and never came back,,7600
zoommemes,Wonderful Engineering,1591829716,2020-06-10 22:55:16 PDT-0700,22:55:16,Shoutout to UC Santa Barbaras Economics department for refusing to offer PNP like most other departments and local schools ,,34
zoommemes,Jordan Spindel,1591829702,2020-06-10 22:55:02 PDT-0700,22:55:02,,,4600
zoommemes,Kate Lynn Bruncati,1591829699,2020-06-10 22:54:59 PDT-0700,22:54:59,Me after completing a 16 page paper on something I hardly understand and knowing I probably did terrible. Hoping for at least a 70 lol. Pray for my soul  Edit got an 86,,563
zoommemes,Jate Vardhanabhuti,1591829694,2020-06-10 22:54:54 PDT-0700,22:54:54,how im gonna pull up to uni next trimester edit admins i submitted this over a month ago ,,1200
zoommemes,Otmane Saiaoud,1591829629,2020-06-10 22:53:49 PDT-0700,22:53:49,Spoiler alert,,581
zoommemes,Otmane Saiaoud,1591829615,2020-06-10 22:53:35 PDT-0700,22:53:35,Clearly the card the country needs rn...,,28
zoommemes,Becca Foley,1591829588,2020-06-10 22:53:08 PDT-0700,22:53:08,Ae yew fokin kiddeng me mayte,,5800
zoommemes,Hannah Welles,1591829583,2020-06-10 22:53:03 PDT-0700,22:53:03,Depression<comma> Suicidal Thoughts  Online Classes arent the best combo,,12
zoommemes,Barry Frederick,1591829570,2020-06-10 22:52:50 PDT-0700,22:52:50,Just as I finish this semester<comma> summer classes are creeping up on me.,,185
zoommemes,Naliyah,1591829528,2020-06-10 22:52:08 PDT-0700,22:52:08,,,6800
zoommemes,Eli Stewart,1591829485,2020-06-10 22:51:25 PDT-0700,22:51:25,,,7900
zoommemes,Angeline Ang,1591829433,2020-06-10 22:50:33 PDT-0700,22:50:33,Her laugh ,,6
zoommemes,Caroline Conn,1591829413,2020-06-10 22:50:13 PDT-0700,22:50:13,In these dire times<comma> we only have 1 brain cell among us. Who needs it today UPDATE They have a class of 2020 covid one ,,936
zoommemes,Maluv Daavvee,1591829360,2020-06-10 22:49:20 PDT-0700,22:49:20,,,4100
zoommemes,Raina Zhao,1591829347,2020-06-10 22:49:07 PDT-0700,22:49:07,,,154
zoommemes,Lyssa Snook,1591829339,2020-06-10 22:48:59 PDT-0700,22:48:59,Me ok brain I need to read this chapter. Can we please focus My brain ... My brain ... My brain starts playing the animal crossing music,,45
zoommemes,ZME Science,1591829327,2020-06-10 22:48:47 PDT-0700,22:48:47,,,8
zoommemes,Jimmi Hopkins,1591829294,2020-06-10 22:48:14 PDT-0700,22:48:14,,,56
zoommemes,SpongeBob SquarePants,1591829277,2020-06-10 22:47:57 PDT-0700,22:47:57,Is it just me or getting an A in any of my class this semester seems like mission impossible Edit bruhh i uploaded this mid semester<comma> i got an A and 3 B ,,246
zoommemes,Lubna Azmi,1591829274,2020-06-10 22:47:54 PDT-0700,22:47:54,the graduating batch of 2020 before and after,,6500
zoommemes,Kamren Walker,1591829240,2020-06-10 22:47:20 PDT-0700,22:47:20,omg,,470
zoommemes,JeCorey Holder,1591829233,2020-06-10 22:47:13 PDT-0700,22:47:13,No one Me the second this is over,,2800
zoommemes,Ayla Musharrif,1591829230,2020-06-10 22:47:10 PDT-0700,22:47:10,The bill nye we didnt know we needed,https://www.facebook.com/groups/zoommemes/?sorting_setting=CHRONOLOGICAL#,16
zoommemes,C Joseph Jean,1591828415,2020-06-10 22:33:35 PDT-0700,22:33:35,Professors Feel free to email me with any questions Im always here and I want to make this transition to online learning easier for you Also professors,,2200
zoommemes,Josh Estep,1591828410,2020-06-10 22:33:30 PDT-0700,22:33:30,Im definitely one of the bastards,,167
zoommemes,Catherine Palmer,1591828403,2020-06-10 22:33:23 PDT-0700,22:33:23,,,1700
zoommemes,Bakhtyar Siddiqui,1591828387,2020-06-10 22:33:07 PDT-0700,22:33:07,,,176
zoommemes,Bakhtyar Siddiqui,1591828378,2020-06-10 22:32:58 PDT-0700,22:32:58,Them Hows School Us Uhhhhh I acknowledged this post is privileged by failing to even account for the insecurities caused by food<comma> housing<comma> and health  Hence why I included the ,,42
zoommemes,Sayahn Mudd,1591828367,2020-06-10 22:32:47 PDT-0700,22:32:47,When you manage to get out of bed before noon,,661
zoommemes,Jawad Ali,1591828345,2020-06-10 22:32:25 PDT-0700,22:32:25,Job hiring freezes have the class of 2020 like,,47
zoommemes,Kankshini Pabba,1591818632,2020-06-10 19:50:32 PDT-0700,19:50:32,,,73
zoommemes,Mili Patel,1591818609,2020-06-10 19:50:09 PDT-0700,19:50:09,Are you looking for a new track to define your time in quarantine and wallow in teenage angst Well<comma> have weve got just the sort of thing for you. Go listen to this original track from MIT Sophomore<comma> Kyle Markland,,23
zoommemes,Charles Li,1591818606,2020-06-10 19:50:06 PDT-0700,19:50:06,This is so random<comma> but I did a little quarantine jam with a friend if you guys wanna vibe with us for a sec  Also<comma> insta is ikeacoustics if you want to see more of the music stuff I usually do lol,,513
zoommemes,Katie Furgeson,1591816503,2020-06-10 19:15:03 PDT-0700,19:15:03,The accuracy of 2020 tho ,,1500
zoommemes,Caleb Li,1591816492,2020-06-10 19:14:52 PDT-0700,19:14:52,,,102
zoommemes,Curtis Lee,1591816471,2020-06-10 19:14:31 PDT-0700,19:14:31,being in quarantine has made me lose all my social skills<comma> i almost fell while walking because someone smiled at me,,41
zoommemes,Curtis Lee,1591816430,2020-06-10 19:13:50 PDT-0700,19:13:50,Check and Mate<comma> My Conservative Uncle who kept posting memes about the tide pod challenge Shout out to Carter for making this meme,,4000
zoommemes,Chanddlerr Biing,1591816396,2020-06-10 19:13:16 PDT-0700,19:13:16,were all cam girls,,83
zoommemes,Sarcasm vol.2,1591816376,2020-06-10 19:12:56 PDT-0700,19:12:56,We all kemists now edit lol i submitted this at least 2 months ago,,2100
zoommemes,Elysa Caso-McHugh,1591816373,2020-06-10 19:12:53 PDT-0700,19:12:53,Struggles real.,,4100
zoommemes,Jessica Block,1591816362,2020-06-10 19:12:42 PDT-0700,19:12:42,,,2200
zoommemes,Yuqiu Li,1591816358,2020-06-10 19:12:38 PDT-0700,19:12:38,,,78
zoommemes,Miguel Rohan,1591816325,2020-06-10 19:12:05 PDT-0700,19:12:05,Any advice on avoiding the big sad I feel about not being able to see my girlfriend Creative virtual date ideas<comma> online games<comma> etc,,354
zoommemes,Abby Hora,1591816320,2020-06-10 19:12:00 PDT-0700,19:12:00,,,122
zoommemes,Tash Rahaman,1591816316,2020-06-10 19:11:56 PDT-0700,19:11:56,At least someone is telling us the right thing to do,,93
zoommemes,Abigail Leonita Masengi,1591816313,2020-06-10 19:11:53 PDT-0700,19:11:53,its not going to be online,,360
zoommemes,Danya Adib,1591816294,2020-06-10 19:11:34 PDT-0700,19:11:34,the joke is on everyone who cringed at tiktok but is now addicted to it,,3400
zoommemes,Brendan Goldberg,1591816290,2020-06-10 19:11:30 PDT-0700,19:11:30,WORST. ROLLERCOASTER. EVER.,,57
zoommemes,Eric Huang,1591816284,2020-06-10 19:11:24 PDT-0700,19:11:24,चयउ नखऊ ह नन See Translation,,14000
zoommemes,Alejandra Gramajo,1591816280,2020-06-10 19:11:20 PDT-0700,19:11:20,,,675
zoommemes,This Is Why I'm Single,1591816231,2020-06-10 19:10:31 PDT-0700,19:10:31,Meanwhile in America,,1200
zoommemes,Muhammad Umar,1591816177,2020-06-10 19:09:37 PDT-0700,19:09:37,Welp,,3900
zoommemes,Lucas Renno,1591816163,2020-06-10 19:09:23 PDT-0700,19:09:23,,,3300
zoommemes,Joanna Hua,1591816156,2020-06-10 19:09:16 PDT-0700,19:09:16,Quarantine has made me lose sense of all time and suddenly midterm season is hitting like a truck,,44
zoommemes,Ryelee Snider,1591816153,2020-06-10 19:09:13 PDT-0700,19:09:13,Zoom lectures Nah. Zoom meetings No way How about some more Zoom a cappella Heres a little musical boost from MIT Syncopasian to help yall power through the rest of the school year D Song Boy With Luv by BTS feat. Halsey EDIT the post was submitted in April back when school wasnt actually over<comma> but hope you enjoy this anyways,,376
zoommemes,Akhil Sanka,1591816150,2020-06-10 19:09:10 PDT-0700,19:09:10,,,165
zoommemes,Eddie Cai,1591816137,2020-06-10 19:08:57 PDT-0700,19:08:57,When professors as your to present on zoom,,191
